?Concept	?Broader	?labelNL	?labelEN	?definitions	?altLabelsNL	?altLabelsEN	?reference	?comments
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4479		zandfilterbassin						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4481		zandvang	sand trap					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4483	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2673	zee	sea	Mariene (zoute) wateren, met uitzondering van de binnenwateren van staten, met inbegrip van de zeebodem en ondergrond daarvan; (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4500		zender						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4503		zettingbeperkende element						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4509		zijschildafdichting	side shield seal					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4512		zinker	underwater pipe					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4513		zinkerbord	underwater pipe sign					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4514		zinkstuk	fascine mat			fascine mattress		
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4516		zitelement	seating element					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4520		zonnekap	sun cap					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4521		zonnepaneel	solar panel					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4522		zonwerend rooster	sun shade					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4550	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2494	aggregatietoestand	state of matter	Macroscopische (met het blote oog waarneembare) verschijningsvorm van een gegeven hoeveelheid materie. De overgang van de ene naar de andere aggregatietoestand van materie is een fysisch proces, onder invloed van temperatuur en druk: er vinden geen chemische veranderingen plaats. (bron: Wikipedia, de vrije encyclopedie (NL))				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4551	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4550	vaste stof	solid	TODO (bron: Wikipedia, de vrije encyclopedie (NL))				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4552	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4550	vloeistof	liquid	TODO (bron: Wikipedia, de vrije encyclopedie (NL))				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4553	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4550	gas	gas	TODO (bron: Wikipedia, de vrije encyclopedie (NL))				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4573	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4574	spoorvoertuig	rail vehicle	voertuig, bestemd voor het verkeer over spoorwegen; (bron: Spoorwegwet)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4575	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4574	vaartuig	watercraft, vessel	voer/vaartuig bestemd voor het verkeer over waterwegen. (bron: Wikipedia, de vrije encyclopedie (NL))				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4576	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4574	luchtvaartuig	aircraft	toestel, dat in de dampkring kan worden gehouden ten gevolge van krachten, die de lucht daarop uitoefent, anders dan de krachten van de lucht tegen het aardoppervlak; (bron: Wet luchtvaart)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4577	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0182	computer	computer	apparaat (niet-levend fysiek object), waarmee symbolische objecten volgens formele procedures (algoritmen) kunnen worden verwerkt. (bron: NEN 2660-1 (Ontw))				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4613		agentschap	agency	een dienstonderdeel van een ministerie, dat op grond van artikel 2.20, eerste lid, als baten-lastenagentschap of verplichtingen-kasagentschap is aangewezen. (bron: Comptabiliteitswet 2016)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4625		ministerie	ministery	organisatie van de Rijksoverheid waar het beleid van de regering wordt uitgevoerd. (bron: Wikipedia, de vrije encyclopedie (NL))				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4626		gemeente	municipality	Kleinste eenheid van territoriaal openbaar bestuur; publiekrechtelijke rechtspersoon met regelgevende bevoegdheid bestuurd door burgemeester en wethouders. (bron: CBS Begrippen)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4627		provincie	province	Publiekrechtelijke rechtspersoon die bestuurszaken op provinciaal niveau behartigt. (bron: CBS Begrippen)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4628	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0095	gemeentegebied	municipal area	Administratief gebied onder het bestuur van een gemeente.			Gemeentewet	Definitie herschreven t.b.v. taxonomie.
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4629	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0095	provinciegebied	province area	Aadministratief gebied onder het bestuur van een provincie.			Provinciewet	Definitie herschreven t.b.v. taxonomie.
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4630	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0095	land	country	Administratief gebied onder het bestuur van een staat.			AOA Begrippen- en Definitielijst	Definitie herschreven t.b.v. de taxonomie.
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4661	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5204	weg	road	Gebaand gedeelte van het terrein ten behoeve van het verkeer te land, in lengte- en dwarsrichting begrensd door weggrenzen. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4750		verkeersregel	traffic rule	TODO (bron: Wikipedia, de vrije encyclopedie (NL))				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4755	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4049	spoorverkeersteken	rail traffic sign	TODO (bron: Wikipedia, de vrije encyclopedie (NL))				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4758		verkeer	traffic	Geheel van verplaatsingen van voer/vaartuigen over een transportlink (bron: AOA Begrippen- en Definitielijst)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4762	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4755	spoorwegsein	railway signal	verkeersteken inhoudende een ge- of verbod, een waarschuwing of een aanduiding; (bron: Besluit spoorverkeer)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4763		vervoer	transport	Het verplaatsen van personen (passagiers) en/of goederen (lading) tussen twee locaties. (bron: AOA Begrippen- en Definitielijst)	transport			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4825	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4989	netwerklink	network link	Relatie tussen twee nodes die een directe verbinding in het netwerk voorstelt. (bron: AOA Begrippen- en Definitielijst)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4828	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2419	ecologisch netwerk	ecological network	Verzameling van samenhangende ecologische links en -nodes (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4830	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2419	voetgangersnetwerk	pedestrian network	Verzameling van samenhangende voetgangerslinks en -nodes (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4831	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2419	vervoersnetwerk	transport network	Verzameling van samenhangende transportlinks en -nodes (bron: INSPIRE Register)	transportnetwerk			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4832	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4831	wegennetwerk	road network	Verzameling van samenhangende weglinks en -nodes (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4833	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4831	spoorwegennetwerk	railway network	Verzameling van samenhangende spoorweglinks en -nodes (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4834	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4831	vaarwegennetwerk	waterway network, water transport network	Verzameling van samenhangende vaarweglinks en -nodes (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4836	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2419	utiliteitsnetwerk	utility network	Verzameling van samenhangende utiliteitslinks en -nodes (bron: INSPIRE Register)	nutsvoorzieningnetwerk			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4837	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5127	datacommunicatienetwerk	datacommunication network	A set of structures that connects nodes for transmission, routing, and reception of data. (bron: Archimate specification)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5127	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4836	telecommunicatienetwerk	telecommunications network	Verzameling van samenhangende telecommunicatielinks en -nodes (bron: INSPIRE Register)	elektronisch communicatienetwerk			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4838	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4836	elektriciteitsnetwerk	electricity network	Verzameling van samenhangende elektriceitslinks en -nodes (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4839	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4836	olie-gas-chemicalien netwerk	oil-gas-chemicals network	Verzameling van samenhangende olie-gas-chemicalienlinks en -nodes (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4840	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4836	rioleringsnetwerk	sewer network	Verzameling van samenhangende rioleringslinks en -nodes (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4841	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4836	warmtenetwerk	thermal network	Verzameling van samenhangende warmtelinks en -nodes (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4842	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4836	drinkwaternetwerk	drinking water network	Verzameling van samenhangende drinkwaterlinks en -nodes (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4848	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4825	vervoerlink	transport link	Link in een transport netwerk (bron: INSPIRE Register)	transportlink			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4853	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4825	utiliteitslink	utility link	Link in een utiliteitsnetwerk (bron: INSPIRE Register)	nutsvoorzieninglink			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4862	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4572	ecologische node	ecological node	Node in een ecologisch netwerk (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4864	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4572	voetgangersnode	pedestrian node	Node in een voetgangersnetwerk (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4865	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4572	vervoernode	transport node	Node in een transport netwerk (bron: INSPIRE Register)	transportnode			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4867	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4865	spoorwegnode	railway node	Node in een spoorwegennetwerk (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4868	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4865	vaarwegnode	waterway node	Node in een vaarwegennetwerk (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4902	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2131	diepte	depth	TODO (bron: NEN-EN-ISO 80000 series)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4903	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1319	oppervlakte (grootheid)	area	TODO (bron: NEN-EN-ISO 80000 series)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4904	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1319	volume	volume	TODO (bron: NEN-EN-ISO 80000 series)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4915	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2944	bouwproduct	construction product	Item vervaardigd of bewerkt voor opname in bouwwerken. (bron: NEN-EN 15804)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4918	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1319	kracht	force	TODO (bron: NEN-EN-ISO 80000 series)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4928	https://w3id.org/nen2660/term#SymbolicObject	symbool	symbol	"<informatica> discrete waarde waaraan een semantische inhoud, dat wil zeggen een specifieke betekenis, is toegevoegd. (bron: Wikipedia, de vrije encyclopedie (NL))"				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4988		woongebied	residential area	Gebied dat voornamelijk voor huisvesting van personen wordt gebruikt. De vormen van huisvesting lopen sterk uiteen van woongebied tot woongebied en binnen de verschillende woongebieden. Woongebieden kunnen bestaan uit eensgezinswoningen, meergezinswoningen of mobiele huizen in steden en landelijke gebieden, voor zover zij niet zijn gerelateerd aan primaire productie. Het kan gaan om intensief of extensief landgebruik. Deze klasse omvat ook woongebieden die een mengvorm met een ander vorm van landgebruik en andere, niet-onverenigbare gebruikstypes vertegenwoordigen. (bron: INSPIRE Register)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5059	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0614	natuurlijke ondergrond	natural subsurface	Ongeroerde grond onder het weglichaam (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5071	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2635	ongebonden verharding	unbounded paving	Open verharding bestaande uit een laag ongebonden grind en/of steenslag. mijnsteen, schelpen en dergelijke. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5078	https://w3id.org/nen2660/term#Mixture	grond	soil	verzameling van minerale en/of organische materialen die handmatig in water kunnen worden gescheiden (bron: NEN-EN-ISO 14688-1)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5079	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3872	bouwstof	building material	materiaal waarin de totaalgehalten aan silicium, calcium of aluminium tezamen meer dan 10 gewichtsprocent van dat materiaal bedragen, uitgezonderd vlakglas, metallisch aluminium, grond of baggerspecie, dat is bestemd om te worden toegepast; (bron: Besluit bodemkwaliteit)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5182	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3872	gevaarlijke stof	dangerous substance	"a. ontplofbare stoffen en voorwerpen,\nb. samengeperste, vloeibaar gemaakte of onder druk opgeloste gassen,\nc. brandbare vloeistoffen,\nd. brandbare vaste stoffen,\ne. voor zelfontbranding vatbare stoffen,\nf. stoffen die bij aanraking met water brandbare gassen ontwikkelen,\ng. stoffen die de verbranding bevorderen,\nh. organische peroxiden,\ni. giftige stoffen,\nj. infectueuze stoffen,\nk. bijtende stoffen, of\nl. andere stoffen die voor de mens of het milieu gevaarlijk kunnen zijn, indien de stof krachtens artikel 3 is aangewezen; (bron: Wet vervoer gevaarlijke stoffen)"				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5291	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3897	kardinale vaarwegmarkering	cardinal marking	markering waarmee gevaar of ondiepten worden gemarkeerd (bron: Aquo Lex en Objectencatalogus)	obstakelmarkering			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5292	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3897	laterale vaarwegmarkering	lateral marking	markering waarmee de ligging van de vaarweg wordt aangeduid (bron: Aquo Lex en Objectencatalogus)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c6685	https://w3id.org/nen2660/term#Mixture	cementklinker	cement clinker	Belangrijkste grondstof voor de productie van cement dat wordt vervaardigd uit kalk-, silicium-, aluminium- en ijzerhoudende stoffen. (bron: CROW 156)				
